what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.mylyn.java.tasks,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.tasks",1351423053047
stopped,bundle,org.eclipse.mylyn.java.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.ui",1351423053048
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.3.v201208082019-427395,"overlay.com.android.ide.eclipse.adt.overlay",1351423053049
stopped,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1351423053049
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1351423053074
stopped,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1351423053138
stopped,bundle,org.hamcrest.core,1.1.0.v20090501071000,"org.hamcrest.core",1351423053195
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1351423053195
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1351423053199
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1351423073956
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1351423073958
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1351423073959
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1351423073961
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1351423073962
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1351423073963
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1351423073963
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1351423073964
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1351423073965
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1351423073966
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1351423073967
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1351423073967
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1351423073968
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1351423073969
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1351423073969
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1351423073970
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1351423073971
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1351423073971
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1351423073972
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1351423073973
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1351423073975
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1351423073976
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1351423073977
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1351423073977
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1351423073978
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1351423073979
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1351423073980
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1351423073981
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1351423073982
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1351423073982
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1351423073983
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1351423073985
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1351423073986
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1351423073987
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1351423073989
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1351423073990
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1351423073991
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1351423073992
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1351423073992
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1351423073992
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1351423073993
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1351423073993
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.core",1351423073994
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.ui",1351423073994
started,bundle,org.eclipse.mylyn.commons.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.core",1351423073995
started,bundle,org.eclipse.mylyn.commons.net,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.net",1351423073995
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.core",1351423073996
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.feed",1351423073996
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.ui",1351423073996
started,bundle,org.eclipse.mylyn.commons.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.ui",1351423073997
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.workbench",1351423073997
started,bundle,org.eclipse.mylyn.context.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.core",1351423073998
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.tasks.ui",1351423073998
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.monitor.ui",1351423073998
started,bundle,org.eclipse.mylyn.tasks.index.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.index.core",1351423073999
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui",1351423073999
started,bundle,org.eclipse.mylyn.team.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.team.ui",1351423074000
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1351423074000
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1351423074001
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1351423074002
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1351423074002
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1351423074003
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1351423074004
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1351423074004
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1351423074005
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1351423074006
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1351423074008
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1351423074009
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1351423074009
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1351423074010
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1351423074010
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1351423074011
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1351423074011
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1351423074011
started,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1351423074012
started,bundle,com.android.ide.eclipse.base,20.0.3.v201208082019-427395,"com.android.ide.eclipse.base",1351423074012
os,sysinfo,,,"win32",1351423074015
arch,sysinfo,,,"x86",1351423074015
ws,sysinfo,,,"win32",1351423074015
locale,sysinfo,,,"ru_RU",1351423074015
processors,sysinfo,,,"2",1351423074015
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1351423074015
java.runtime.version,sysinfo,,,"1.7.0_07-b10",1351423074015
java.specification.name,sysinfo,,,"Java Platform API Specification",1351423074015
java.specification.vendor,sysinfo,,,"Oracle Corporation",1351423074015
java.specification.version,sysinfo,,,"1.7",1351423074015
java.vendor,sysinfo,,,"Oracle Corporation",1351423074015
java.version,sysinfo,,,"1.7.0_07",1351423074015
java.vm.info,sysinfo,,,"mixed mode, sharing",1351423074015
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1351423074015
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1351423074015
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1351423074015
java.vm.specification.version,sysinfo,,,"1.7",1351423074016
java.vm.vendor,sysinfo,,,"Oracle Corporation",1351423074016
java.vm.version,sysinfo,,,"23.3-b01",1351423074016
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1351423074019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423075088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423077499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423081192
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1351423125178
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1351423125183
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1351423125422
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1351423125431
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1351423125479
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1351423136512
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1351423136524
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1351423136584
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1351423136666
error,log,,,"Failed to load properties file for project '1nah'",1351423137159
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1351423137351
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1351423137370
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1351423138351
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1351423138364
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1351423138470
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1351423138709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423138771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423141856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423144274
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1351423145432
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1351423145465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423155369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423161067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423163122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423165543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423165583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423167925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423169325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423177032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423177062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423178105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423178140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423179577
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1351423180291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423180789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423187205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423187230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423188386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423189583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423200882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423200914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423202476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423202507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423203454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423203577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423204390
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1351423207399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423207460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423208832
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1351423212845
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1351423212986
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1351423216702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423219889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423225766
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1351423227066
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1351423227073
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1351423229528
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1351423232846
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351423232927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423233114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423234201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423235908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423259323
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1351423260003
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1351423260237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423263732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423265685
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1351423265685
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351423268309
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351423268340
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1351423269266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423270282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423292584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351423296781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351423302557
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1351423309493
