what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351779660761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351779664285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351779667601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351779671045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351779881083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351779889378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351779904158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351779905538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351779911590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351779912250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351779913823
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351779917165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351779918857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351779921887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351779926763
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351779928320
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351779934641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351779936121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351779936316
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1351779944465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351779948037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351779981072
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351779999745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780004769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780016931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351780028665
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351780033013
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351780037236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780041107
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1351780045170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780045177
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351780045186
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351780045994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780048483
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1351780054527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780197271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351780204528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351780225873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351780227324
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1351780245673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351780246608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780248163
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1351780248221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780249281
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1351780260078
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1351780261398
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1351780261849
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1351780263248
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1351780276574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351780289112
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1351780291345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1351780298729
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351780311949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780315792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780316004
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351780321795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780324208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780324408
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351780328068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780329416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780329646
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351780334099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780335323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780335534
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351780339628
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351780344064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780350449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780351253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351780355106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351780357034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351780362625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1351780383014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780417787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780530247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351780533904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780540963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780541565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351780544210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788284874
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1351788291916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788297083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788298101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788298438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788302679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788304286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788553230
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351788556284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351788587606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351788589520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351788593192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788593822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788595002
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1351788599580
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351788600372
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351788606691
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351788608583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788609376
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1351788696444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788773536
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351788773559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351788778081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788786658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788809745
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351788812402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788830866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351788833470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788901405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351788911082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789223069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1351789236510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1351789240932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789260065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789352848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351789356933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789378234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789386489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351789389521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351789390771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351789392108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351789392296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351789394229
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1351789400692
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1351789402480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789405646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789448837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789451655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789478864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351789480425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351789482807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789483237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789513225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789521898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789525982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789527489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789529569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789530599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789535682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789539775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789541293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789559329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789668769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351789676418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351789687736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351789688213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351789688591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789689345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789704392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351789705676
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351789711074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789712055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789712262
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351789719915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789721334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789721538
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351789725084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789726230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789726430
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351789729036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789730225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789730419
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351789732821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789733922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789734139
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351789739410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789743776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789743986
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351789744056
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351789744144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789752235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789754307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789757065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789887639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351789892842
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351789893141
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351789897761
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351789897803
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1351789903149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789921221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789932736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1351789932750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1351789932750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351789939336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789940624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789956886
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1351789958827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789967228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789972586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789977729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789979101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789982684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789994584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789998565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351789999850
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351790008014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351790014916
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1351790017398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790018968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351790024283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790025620
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1351790025629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1351790025630
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351790027184
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351790031365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790032519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790032712
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351790037384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790038727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790038916
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351790041700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790043206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790043408
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351790046636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790051935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790052798
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351790057014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790059334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351790059547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351790062028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351790062433
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351790066005
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351790091962
