what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.7",1351425918160
java.vendor,sysinfo,,,"Oracle Corporation",1351425918160
java.version,sysinfo,,,"1.7.0_07",1351425918160
java.vm.info,sysinfo,,,"mixed mode, sharing",1351425918160
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1351425918160
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1351425918160
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1351425918160
java.vm.specification.version,sysinfo,,,"1.7",1351425918160
java.vm.vendor,sysinfo,,,"Oracle Corporation",1351425918160
java.vm.version,sysinfo,,,"23.3-b01",1351425918160
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1351425918355
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1351425918584
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1351425920654
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1351425921239
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1351425922825
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1351425922899
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1351425923838
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351425923855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351425923940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351425930816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351425931268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351425933182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351425933306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351426159195
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351426159303
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.300.I20110511-0800,"org.eclipse.team.cvs.ssh2",1351426159582
stopped,bundle,org.eclipse.team.cvs.ssh,3.2.100.I20090508-2000,"org.eclipse.team.cvs.ssh",1351426159583
stopped,bundle,org.eclipse.mylyn.ide.ant,3.8.2.v20120916-1200,"org.eclipse.mylyn.ide.ant",1351426159584
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1351426159584
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1351426159585
stopped,bundle,org.eclipse.mylyn.java.tasks,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.tasks",1351426159585
stopped,bundle,org.eclipse.mylyn.java.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.ui",1351426159587
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.3.v201208082019-427395,"overlay.com.android.ide.eclipse.adt.overlay",1351426159588
stopped,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1351426159588
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1351426159588
stopped,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1351426159588
stopped,bundle,org.hamcrest.core,1.1.0.v20090501071000,"org.hamcrest.core",1351426159589
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1351426159589
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1351426159590
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1351426159590
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1351426159592
