what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803356488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803356706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351803360735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803364161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803371874
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351803371909
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351803376078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803378880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803381921
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351803382014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803382610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803383824
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351803383839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803385353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803395979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803403960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803534629
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351803537028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803547005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803548906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803550080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803787730
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351803794195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803799040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803859111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351803860823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804377065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804387400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804395357
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351804401688
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351804411960
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351804426559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804428331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1351804428350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804435080
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351804438642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351804442530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804443524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804469445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351804497372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804498831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804504138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804507865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804508975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804509367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804510393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804527085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804611851
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351804613366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351804619479
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351804621984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804623350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804623600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351804633024
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351804636125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351804639932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351804640347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351804641523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351804642054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351804643548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351804644490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804652326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804729289
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351804734419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351804759640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351804786592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351804833495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804834136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804839470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351804844184
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351804846659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804847967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804926016
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351804934131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351804942120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351804942382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351804942655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351804942948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351804952684
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351804954276
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351804956733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804963246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804963960
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351804965508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351804967192
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1351804968370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805371897
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1351805373064
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351805374057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805387093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805388749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805389692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805391473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805392335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805393188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805393524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805398937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805400097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805477318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351805481459
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351805485152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805497803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805497951
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351805502036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351805515728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805516245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805540250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351805542821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351805546705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351805550570
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351805554286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805557154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805558606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805559876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805573305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351805621120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805621588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1351805621614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805632705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351805647625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351805653262
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351805674301
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351805676976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805679564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805687635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805688788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805775834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351805782904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805783464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805793429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805794966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805850025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351805857925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805862375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805863013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805863477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351805866317
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351805868990
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351805878080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805883118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805883463
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351805886252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805889403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805889659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805889977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805890385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805890729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805891764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805896482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805898818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805901124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351805902217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351805903714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351805904057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351805904557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351805904593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351805904623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351805904657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351805904689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351805904722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351805904754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351805904805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351805904819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805907117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351805966337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351805969763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351805978719
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351805981040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351805984029
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351805986723
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351806009528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806014653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806016080
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351806020245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351806022103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351806035586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806037270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806037362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806038286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806039314
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1351806075882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351806083964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806094092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806095590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806096405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806110309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806120020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806125539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351806126574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351806133171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351806140131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351806145190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806146726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806149554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806150669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806168357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806170748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806213443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806215338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806253640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806258806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806270473
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351806270494
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351806274168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806276884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806314391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351806314411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806336812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806485859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351806488932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351806489492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807091861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807096390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351807099568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807105596
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351807111584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807139288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1351807139312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807151364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351807187003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807188146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807386225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807388162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807388247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807391651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807392575
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351807394243
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351807396750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807396816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807400489
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351807409962
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1351807412068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807413129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807444042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807465338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807476263
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1351807477525
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351807478494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351807498376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807503371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807513422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807520036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807523459
